"Cgate Voltage","Cgate Int. Voltage","Cgate Current","Fgate Intg Charge","Fgate Int. Voltage","Fgate Current","Source Voltage","Source Int. Voltage","Source Current","Drain Voltage","Drain Int. Voltage","Drain Current","Substrate Voltage","Substrate Int. Voltage","Substrate Current"
2.0500000000e+00,2.0500000000e+00,0.0000000000e+00,-4.6003861280e-16,-8.1571514190e+00,-1.2898675310e-14,0.0000000000e+00,0.0000000000e+00,4.3344769050e-15,1.0000000000e+00,1.0000000000e+00,9.4967877970e-15,0.0000000000e+00,0.0000000000e+00,-9.3169895990e-16
2.1000000000e+00,2.1000000000e+00,0.0000000000e+00,-4.6003861280e-16,-8.1351072890e+00,-1.1865403140e-14,0.0000000000e+00,0.0000000000e+00,3.9866230090e-15,1.0000000000e+00,1.0000000000e+00,8.7369102010e-15,0.0000000000e+00,0.0000000000e+00,-8.5732227430e-16
2.1500000000e+00,2.1500000000e+00,0.0000000000e+00,-4.6003861280e-16,-8.1130625240e+00,-1.0909389760e-14,0.0000000000e+00,0.0000000000e+00,3.6648259100e-15,1.0000000000e+00,1.0000000000e+00,8.0338271710e-15,0.0000000000e+00,0.0000000000e+00,-7.8851001310e-16
2.2000000000e+00,2.2000000000e+00,0.0000000000e+00,-4.6003861280e-16,-8.0910171180e+00,-1.0025289730e-14,0.0000000000e+00,0.0000000000e+00,3.3672763490e-15,1.0000000000e+00,1.0000000000e+00,7.3836124080e-15,0.0000000000e+00,0.0000000000e+00,-7.2490969770e-16
2.2500000000e+00,2.2500000000e+00,0.0000000000e+00,-4.6003861280e-16,-8.0689710640e+00,-9.2080959760e-15,0.0000000000e+00,0.0000000000e+00,3.0922857810e-15,1.0000000000e+00,1.0000000000e+00,6.7825883790e-15,0.0000000000e+00,0.0000000000e+00,-6.6614373160e-16
2.3000000000e+00,2.3000000000e+00,0.0000000000e+00,-4.6003861280e-16,-8.0469243580e+00,-8.4531205560e-15,0.0000000000e+00,0.0000000000e+00,2.8382677360e-15,1.0000000000e+00,1.0000000000e+00,6.2273050450e-15,0.0000000000e+00,0.0000000000e+00,-6.1187415330e-16
2.3500000000e+00,2.3500000000e+00,0.0000000000e+00,-4.6003861280e-16,-8.0248769920e+00,-7.7559762690e-15,0.0000000000e+00,0.0000000000e+00,2.6037462440e-15,1.0000000000e+00,1.0000000000e+00,5.7145577600e-15,0.0000000000e+00,0.0000000000e+00,-5.6177627860e-16
2.4000000000e+00,2.4000000000e+00,0.0000000000e+00,-4.6003861280e-16,-8.0028289610e+00,-7.1125592810e-15,0.0000000000e+00,0.0000000000e+00,2.3873267410e-15,1.0000000000e+00,1.0000000000e+00,5.2413074480e-15,0.0000000000e+00,0.0000000000e+00,-5.1558864970e-16
2.4500000000e+00,2.4500000000e+00,0.0000000000e+00,-4.6003861280e-16,-7.9807802580e+00,-6.5190326050e-15,0.0000000000e+00,0.0000000000e+00,2.1877168620e-15,1.0000000000e+00,1.0000000000e+00,4.8047327720e-15,0.0000000000e+00,0.0000000000e+00,-4.7297179300e-16
2.5000000000e+00,2.5000000000e+00,0.0000000000e+00,-4.6003861280e-16,-7.9587308760e+00,-5.9718104310e-15,0.0000000000e+00,0.0000000000e+00,2.0037093540e-15,1.0000000000e+00,1.0000000000e+00,4.4022092100e-15,0.0000000000e+00,0.0000000000e+00,-4.3369932120e-16
2.5500000000e+00,2.5500000000e+00,0.0000000000e+00,-4.6003861280e-16,-7.9366808090e+00,-5.4675432790e-15,0.0000000000e+00,0.0000000000e+00,1.8341670940e-15,1.0000000000e+00,1.0000000000e+00,4.0312720160e-15,0.0000000000e+00,0.0000000000e+00,-3.9752274250e-16
2.6000000000e+00,2.6000000000e+00,0.0000000000e+00,-4.6003861280e-16,-7.9146300510e+00,-5.0031039220e-15,0.0000000000e+00,0.0000000000e+00,1.6780403750e-15,1.0000000000e+00,1.0000000000e+00,3.6896256190e-15,0.0000000000e+00,0.0000000000e+00,-3.6421958620e-16
2.6500000000e+00,2.6500000000e+00,0.0000000000e+00,-4.6003861280e-16,-7.8925785950e+00,-4.5755740530e-15,0.0000000000e+00,0.0000000000e+00,1.5343424540e-15,1.0000000000e+00,1.0000000000e+00,3.3751189760e-15,0.0000000000e+00,0.0000000000e+00,-3.3357377680e-16
2.7000000000e+00,2.7000000000e+00,0.0000000000e+00,-4.6003861280e-16,-7.8705264330e+00,-4.1822316560e-15,0.0000000000e+00,0.0000000000e+00,1.4021531720e-15,1.0000000000e+00,1.0000000000e+00,3.0857540910e-15,0.0000000000e+00,0.0000000000e+00,-3.0537195200e-16
2.7500000000e+00,2.7500000000e+00,0.0000000000e+00,-4.6003861280e-16,-7.8484735600e+00,-3.8205390630e-15,0.0000000000e+00,0.0000000000e+00,1.2806182770e-15,1.0000000000e+00,1.0000000000e+00,2.8196751590e-15,0.0000000000e+00,0.0000000000e+00,-2.7949204120e-16
2.8000000000e+00,2.8000000000e+00,0.0000000000e+00,-4.6003861280e-16,-7.8264199690e+00,-3.4881316450e-15,0.0000000000e+00,0.0000000000e+00,1.1689387930e-15,1.0000000000e+00,1.0000000000e+00,2.5751248770e-15,0.0000000000e+00,0.0000000000e+00,-2.5569511530e-16
2.8500000000e+00,2.8500000000e+00,0.0000000000e+00,-4.6003861280e-16,-7.8043656520e+00,-3.1828071260e-15,0.0000000000e+00,0.0000000000e+00,1.0663765400e-15,1.0000000000e+00,1.0000000000e+00,2.3504945270e-15,0.0000000000e+00,0.0000000000e+00,-2.3384477460e-16
2.9000000000e+00,2.9000000000e+00,0.0000000000e+00,-4.6003861280e-16,-7.7823106030e+00,-2.9025154780e-15,0.0000000000e+00,0.0000000000e+00,9.7223377110e-16,1.0000000000e+00,1.0000000000e+00,2.1442760050e-15,0.0000000000e+00,0.0000000000e+00,-2.1379630510e-16
2.9500000000e+00,2.9500000000e+00,0.0000000000e+00,-4.6003861280e-16,-7.7602548140e+00,-2.6453493810e-15,0.0000000000e+00,0.0000000000e+00,8.8587161670e-16,1.0000000000e+00,1.0000000000e+00,1.9550680140e-15,0.0000000000e+00,0.0000000000e+00,-1.9541017470e-16
