"Cgate Voltage","Cgate Int. Voltage","Cgate Current","Fgate Intg Charge","Fgate Int. Voltage","Fgate Current","Source Voltage","Source Int. Voltage","Source Current","Drain Voltage","Drain Int. Voltage","Drain Current","Substrate Voltage","Substrate Int. Voltage","Substrate Current"
1.4500000000e+00,1.4500000000e+00,0.0000000000e+00,0.0000000000e+00,8.6301622650e-01,2.2679107810e-19,0.0000000000e+00,0.0000000000e+00,-1.1808214250e-06,1.0000000000e+00,1.0000000000e+00,1.1884265300e-06,0.0000000000e+00,0.0000000000e+00,-7.6030368480e-09
1.5000000000e+00,1.5000000000e+00,0.0000000000e+00,0.0000000000e+00,8.9411015530e-01,4.6477837040e-19,0.0000000000e+00,0.0000000000e+00,-1.2247336910e-06,1.0000000000e+00,1.0000000000e+00,1.2321816930e-06,0.0000000000e+00,0.0000000000e+00,-7.4460456180e-09
1.5500000000e+00,1.5500000000e+00,0.0000000000e+00,0.0000000000e+00,9.2488910720e-01,9.0573576440e-19,0.0000000000e+00,0.0000000000e+00,-1.2679235760e-06,1.0000000000e+00,1.0000000000e+00,1.2752220840e-06,0.0000000000e+00,0.0000000000e+00,-7.2966565810e-09
1.6000000000e+00,1.6000000000e+00,0.0000000000e+00,0.0000000000e+00,9.5531793480e-01,1.6837481580e-18,0.0000000000e+00,0.0000000000e+00,-1.3101675680e-06,1.0000000000e+00,1.0000000000e+00,1.3173278230e-06,0.0000000000e+00,0.0000000000e+00,-7.1585031590e-09
1.6500000000e+00,1.6500000000e+00,0.0000000000e+00,0.0000000000e+00,9.8537087720e-01,2.9952669230e-18,0.0000000000e+00,0.0000000000e+00,-1.3512791150e-06,1.0000000000e+00,1.0000000000e+00,1.3583154350e-06,0.0000000000e+00,0.0000000000e+00,-7.0346606900e-09
1.7000000000e+00,1.7000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0150337970e+00,5.1147416710e-18,0.0000000000e+00,0.0000000000e+00,-1.3910650870e-06,1.0000000000e+00,1.0000000000e+00,1.3979939650e-06,0.0000000000e+00,0.0000000000e+00,-6.9273078600e-09
1.7500000000e+00,1.7500000000e+00,0.0000000000e+00,0.0000000000e+00,1.0443026890e+00,8.4096497100e-18,0.0000000000e+00,0.0000000000e+00,-1.4294209880e-06,1.0000000000e+00,1.0000000000e+00,1.4362607130e-06,0.0000000000e+00,0.0000000000e+00,-6.8382348340e-09
1.8000000000e+00,1.8000000000e+00,0.0000000000e+00,0.0000000000e+00,1.0731814270e+00,1.3353893780e-17,0.0000000000e+00,0.0000000000e+00,-1.4663711100e-06,1.0000000000e+00,1.0000000000e+00,1.4731412770e-06,0.0000000000e+00,0.0000000000e+00,-6.7687529380e-09
1.8500000000e+00,1.8500000000e+00,0.0000000000e+00,0.0000000000e+00,1.1016817150e+00,2.0538086090e-17,0.0000000000e+00,0.0000000000e+00,-1.5019248530e-06,1.0000000000e+00,1.0000000000e+00,1.5086456840e-06,0.0000000000e+00,0.0000000000e+00,-6.7194872860e-09
1.9000000000e+00,1.9000000000e+00,0.0000000000e+00,0.0000000000e+00,1.1298200740e+00,3.0676737760e-17,0.0000000000e+00,0.0000000000e+00,-1.5361271700e-06,1.0000000000e+00,1.0000000000e+00,1.5428191780e-06,0.0000000000e+00,0.0000000000e+00,-6.6907312090e-09
1.9500000000e+00,1.9500000000e+00,0.0000000000e+00,0.0000000000e+00,1.1576176430e+00,4.4610437460e-17,0.0000000000e+00,0.0000000000e+00,-1.5689497180e-06,1.0000000000e+00,1.0000000000e+00,1.5756326170e-06,0.0000000000e+00,0.0000000000e+00,-6.6816831080e-09
2.0000000000e+00,2.0000000000e+00,0.0000000000e+00,0.0000000000e+00,1.1850947050e+00,6.3307025210e-17,0.0000000000e+00,0.0000000000e+00,-1.6005221290e-06,1.0000000000e+00,1.0000000000e+00,1.6072154710e-06,0.0000000000e+00,0.0000000000e+00,-6.6921822850e-09
