,Transient time,Cgate Voltage,Cgate Int.Voltage,Cgate Current,Fgate Intg Charge,Fgate Int.Voltage,Fgate Current,Source Voltage,Source Intg.Voltage,Source Current,Drain Voltage,Drain Intg Voltage,Drain Current,Substrate Voltage,Substrate Intg Voltage,Substrate Curerent
731,3.41869811959635e-06,-15.0,-15.0,-5.345636609e-12,2.845242743e-16,-4.434418282,4.382404713e-15,1.0,1.0,7.37195579e-12,1.0,-0.3574687121,-4.447092258e-19,0.0,0.0,-8.580591881e-12
732,3.42329497310989e-06,-15.0,-15.0,-5.337442182e-12,2.8454917819999997e-16,-4.434175411,4.470622151e-15,1.0,1.0,7.362790935e-12,1.0,-0.3574316822,-5.290884881e-19,0.0,0.0,-8.57060254e-12
733,3.42612183145529e-06,-15.0,-15.0,-5.355583922e-12,2.8456447229999996e-16,-4.434026262,2.729541074e-15,1.0,1.0,7.381923458e-12,1.0,-0.3574092783,2.1972911410000002e-20,0.0,0.0,-8.560546724e-12
734,3.4286126740313e-06,-15.0,-15.0,-5.359621284e-12,2.845779368e-16,-4.433894955,2.397270034e-15,1.0,1.0,7.374573053e-12,1.0,-0.3573895813,5.0955587120000005e-20,0.0,0.0,-8.543125944e-12
735,3.43073479991755e-06,-15.0,-15.0,-5.368085456e-12,2.8458939959999996e-16,-4.433783172,2.034641874e-15,1.0,1.0,7.363789911e-12,1.0,-0.3573728231,1.9499206510000003e-20,0.0,0.0,-8.518476165e-12
736,3.43328135098105e-06,-15.0,-15.0,-5.350015123e-12,2.8460314559999997e-16,-4.433649115,2.44517773e-15,1.0,1.0,7.368237664e-12,1.0,-0.3573527015,-8.851018574e-21,0.0,0.0,-8.537159614e-12
737,3.43684652246996e-06,-15.0,-15.0,-5.32525942e-12,2.846223743e-16,-4.433461589,3.4308276850000002e-15,1.0,1.0,7.360482634e-12,1.0,-0.3573243493,-4.814659836e-20,0.0,0.0,-8.550030179e-12
738,3.44104744825045e-06,-15.0,-15.0,-5.311564998e-12,2.846450064e-16,-4.433240874,4.039607456e-15,1.0,1.0,7.341543882e-12,1.0,-0.3572907773,-2.810556576e-19,0.0,0.0,-8.538244754e-12
739,3.44454093291364e-06,-15.0,-15.0,-5.313802905e-12,2.8466380349999995e-16,-4.43305756,3.345806048e-15,1.0,1.0,7.349213933e-12,1.0,-0.3572630771,-2.3604885620000002e-20,0.0,0.0,-8.534576525e-12
740,3.44743513518937e-06,-15.0,-15.0,-5.319147043e-12,2.846793597e-16,-4.432905854,2.760697632e-15,1.0,1.0,7.34863479e-12,1.0,-0.3572402653,2.296329229e-20,0.0,0.0,-8.521093439e-12
741,3.45062862375794e-06,-15.0,-15.0,-5.308327958e-12,2.84696509e-16,-4.432738609,3.044404056e-15,1.0,1.0,7.342663524e-12,1.0,-0.3572150528,-7.224208565999999e-21,0.0,0.0,-8.520456766e-12
742,3.45479419033661e-06,-15.0,-15.0,-5.289485993e-12,2.847188559e-16,-4.432520675,3.973195726e-15,1.0,1.0,7.321020798e-12,1.0,-0.3571819021,-2.7062868240000003e-19,0.0,0.0,-8.512234166e-12
743,3.4586212114472e-06,-15.0,-15.0,-5.286768565e-12,2.847393606e-16,-4.432320707,3.638893151e-15,1.0,1.0,7.321845663e-12,1.0,-0.3571515806,-1.143241888e-19,0.0,0.0,-8.507173271e-12
744,3.46134298985922e-06,-15.0,-15.0,-5.300281426e-12,2.8475392699999997e-16,-4.432178654,2.573034443e-15,1.0,1.0,7.327786849e-12,1.0,-0.357130259,3.4763917780000005e-20,0.0,0.0,-8.490957137e-12
745,3.46421233561702e-06,-15.0,-15.0,-5.292262715e-12,2.847692704e-16,-4.432029022,2.710072302e-15,1.0,1.0,7.322549114e-12,1.0,-0.3571077512,2.4762231360000003e-20,0.0,0.0,-8.488487029e-12
746,3.46995102713263e-06,-15.0,-15.0,-5.254938405e-12,2.8479992689999997e-16,-4.431730045,5.441330809e-15,1.0,1.0,7.278831873e-12,1.0,-0.3570619138,-1.30610312e-18,0.0,0.0,-8.479175422e-12
747,3.47476862579811e-06,-15.0,-15.0,-5.252206366e-12,2.8482561859999996e-16,-4.431479489,4.548273793e-15,1.0,1.0,7.279701183e-12,1.0,-0.357023614,-6.641826694e-19,0.0,0.0,-8.470582964e-12
748,3.47753446010779e-06,-15.0,-15.0,-5.273153429e-12,2.8484034799999996e-16,-4.431335846,2.590765529e-15,1.0,1.0,7.303365249e-12,1.0,-0.3570020435,3.0767265690000004e-20,0.0,0.0,-8.461911927e-12
749,3.4799888170461e-06,-15.0,-15.0,-5.276942996e-12,2.8485340769999997e-16,-4.431208486,2.291804242e-15,1.0,1.0,7.293798828e-12,1.0,-0.3569829147,4.3405548960000006e-20,0.0,0.0,-8.442819319e-12
750,3.48489753092272e-06,-15.0,-15.0,-5.235287256e-12,2.8487950539999996e-16,-4.430953968,4.6080842020000004e-15,1.0,1.0,7.262904286e-12,1.0,-0.3569439788,-6.918851006000001e-19,0.0,0.0,-8.451097515e-12
751,3.48961521100867e-06,-15.0,-15.0,-5.229175606e-12,2.849045501e-16,-4.430709722,4.414949241e-15,1.0,1.0,7.258848257e-12,1.0,-0.3569067628,-5.426079504e-19,0.0,0.0,-8.443380902e-12
752,3.49242115755338e-06,-15.0,-15.0,-5.248475701e-12,2.8491942579999997e-16,-4.430564652,2.606293512e-15,1.0,1.0,7.278807188e-12,1.0,-0.3568849407,4.607089885e-20,0.0,0.0,-8.433051665e-12
753,3.49490199578527e-06,-15.0,-15.0,-5.2523562e-12,2.849325668e-16,-4.430436499,2.296997618e-15,1.0,1.0,7.271388055e-12,1.0,-0.3568656849,2.5986974600000003e-20,0.0,0.0,-8.415996184e-12
754,3.49937356896208e-06,-15.0,-15.0,-5.215402996e-12,2.8495623329999995e-16,-4.430205691,4.159123384e-15,1.0,1.0,7.248546019e-12,1.0,-0.356830463,-4.0510868410000002e-19,0.0,0.0,-8.427141322e-12
755,3.50401716292063e-06,-15.0,-15.0,-5.206955702e-12,2.849807768e-16,-4.429966332,4.3089585140000005e-15,1.0,1.0,7.239073407e-12,1.0,-0.3567938922,-1.30571051e-18,0.0,0.0,-8.416609228e-12
756,3.50690973383341e-06,-15.0,-15.0,-5.22370739e-12,2.8499604489999997e-16,-4.429817435,2.665489101e-15,1.0,1.0,7.257449443e-12,1.0,-0.3567714885,2.319497452e-20,0.0,0.0,-8.408320663e-12
757,3.50946144239437e-06,-15.0,-15.0,-5.22741288e-12,2.8500950209999995e-16,-4.429686197,2.343842442e-15,1.0,1.0,7.250312351e-12,1.0,-0.3567517588,2.917423806e-20,0.0,0.0,-8.391924024e-12
758,3.51375564419677e-06,-15.0,-15.0,-5.194244961e-12,2.850321301e-16,-4.429465517,3.959628635e-15,1.0,1.0,7.229430364e-12,1.0,-0.3567181155,-3.099737119e-19,0.0,0.0,-8.400921548e-12
759,3.51835322924422e-06,-15.0,-15.0,-5.184805998e-12,2.8505632509999996e-16,-4.429229557,4.230834903e-15,1.0,1.0,7.217969717e-12,1.0,-0.3566820663,-4.460091508000001e-19,0.0,0.0,-8.391025506e-12
760,3.52129220479247e-06,-15.0,-15.0,-5.200203862e-12,2.8507177119999997e-16,-4.429078924,2.686521519e-15,1.0,1.0,7.235712311e-12,1.0,-0.3566593758,6.1608278039999996e-21,0.0,0.0,-8.382964274e-12
761,3.52388790627788e-06,-15.0,-15.0,-5.203641152e-12,2.850854012e-16,-4.428946001,2.365168899e-15,1.0,1.0,7.229162763e-12,1.0,-0.356639383,1.616298281e-20,0.0,0.0,-8.367015633e-12
762,3.52808968510877e-06,-15.0,-15.0,-5.172697382e-12,2.8510744619999995e-16,-4.428731006,3.841837778e-15,1.0,1.0,7.209963922e-12,1.0,-0.356606624,-2.2365531380000003e-19,0.0,0.0,-8.375289835e-12
763,3.53267659760252e-06,-15.0,-15.0,-5.162605097e-12,2.8513148119999996e-16,-4.428496606,4.186420088e-15,1.0,1.0,7.197083351e-12,1.0,-0.3565708056,-4.762629084e-19,0.0,0.0,-8.364864174e-12
764,3.53565845147671e-06,-15.0,-15.0,-5.177002498e-12,2.851470852e-16,-4.428344432,2.703906028e-15,1.0,1.0,7.214360865e-12,1.0,-0.3565478694,2.6004979440000003e-20,0.0,0.0,-8.357538837e-12
765,3.53828564765892e-06,-15.0,-15.0,-5.180465038e-12,2.8516082119999996e-16,-4.428210475,2.374646842e-15,1.0,1.0,7.207915978e-12,1.0,-0.3565277119,3.2289870040000005e-20,0.0,0.0,-8.342101618e-12
766,3.5424198069862e-06,-15.0,-15.0,-5.151143888e-12,2.8518241799999995e-16,-4.427999852,3.748566555e-15,1.0,1.0,7.190059254e-12,1.0,-0.3564956269,-2.0345462010000001e-19,0.0,0.0,-8.349586551e-12
767,3.54700073081237e-06,-15.0,-15.0,-5.140551135e-12,2.8520631869999995e-16,-4.427766761,4.146861002e-15,1.0,1.0,7.176235228e-12,1.0,-0.3564599997,-4.531032889e-19,0.0,0.0,-8.33889637e-12
768,3.55001786947839e-06,-15.0,-15.0,-5.154152904e-12,2.8522203969999995e-16,-4.427613445,2.7139822020000002e-15,1.0,1.0,7.197210425e-12,1.0,-0.3564369327,-3.606935277e-18,0.0,0.0,-8.336213889e-12
769,3.55272862575632e-06,-15.0,-15.0,-5.156220117e-12,2.8523615179999997e-16,-4.427475821,2.431150754e-15,1.0,1.0,7.187525828e-12,1.0,-0.3564162096,3.6005069660000004e-20,0.0,0.0,-8.318515446e-12
770,3.55815013831219e-06,-15.0,-15.0,-5.118351604e-12,2.852643504e-16,-4.427200811,4.884196875e-15,1.0,1.0,7.148358848e-12,1.0,-0.3563739785,-1.037331231e-18,0.0,0.0,-8.314595692e-12
771,3.56299031108507e-06,-15.0,-15.0,-5.114306125e-12,2.852894851e-16,-4.426955684,4.344125106e-15,1.0,1.0,7.148608186e-12,1.0,-0.3563364362,-5.757561767e-19,0.0,0.0,-8.30819326e-12
772,3.56580206805433e-06,-15.0,-15.0,-5.134002794e-12,2.8530406649999996e-16,-4.426813483,2.504343608e-15,1.0,1.0,7.169214599e-12,1.0,-0.3563150114,3.9971480150000006e-20,0.0,0.0,-8.298232943e-12
773,3.56829053635688e-06,-15.0,-15.0,-5.137793903e-12,2.853169607e-16,-4.426687736,2.2094551310000002e-15,1.0,1.0,7.161849453e-12,1.0,-0.3562960846,1.977381196e-20,0.0,0.0,-8.281548559e-12
774,3.57295640076076e-06,-15.0,-15.0,-5.100059493e-12,2.8534111739999996e-16,-4.426452145,4.162642151e-15,1.0,1.0,7.161152987e-12,1.0,-0.3562606458,3.7111182900000004e-20,0.0,0.0,-8.315907339e-12
775,3.58228812956853e-06,-15.0,-15.0,-5.07274235e-12,2.8538935589999997e-16,-4.425981699,8.325588515e-15,1.0,1.0,7.130563888e-12,1.0,-0.3561887701,-1.722754334e-18,0.0,0.0,-8.308150385e-12
776,3.59050465788469e-06,-15.0,-15.0,-5.061736691e-12,2.8543171389999995e-16,-4.425568601,7.290386093e-15,1.0,1.0,7.109114583e-12,1.0,-0.3561254448,-1.850560084e-18,0.0,0.0,-8.279420169e-12
777,3.59493482934246e-06,-15.0,-15.0,-5.069052913e-12,2.8545450009999996e-16,-4.425346381,3.901471639e-15,1.0,1.0,7.143375822e-12,1.0,-0.3560919209,4.0841687750000004e-20,0.0,0.0,-8.287862779e-12
778,3.59572259160887e-06,-15.0,-15.0,-5.237535494e-12,2.8545854709999997e-16,-4.425306949,6.678981369999999e-16,1.0,1.0,7.029538189e-12,1.0,-0.3560860207,-1.5764839879999998e-17,0.0,0.0,-7.994211626e-12
779,3.59666790632855e-06,-15.0,-15.0,-5.200646171e-12,2.854634024e-16,-4.425259589,8.090595927e-16,1.0,1.0,7.010311673e-12,1.0,-0.3560788767,-2.2036665809999998e-17,0.0,0.0,-8.092272357e-12
780,3.59799134693611e-06,-15.0,-15.0,-5.147792028e-12,2.8547019769999995e-16,-4.42519331,1.141779843e-15,1.0,1.0,7.073178087e-12,1.0,-0.3560688861,1.5252171830000003e-20,0.0,0.0,-8.138187285e-12
781,3.6001088519082e-06,-15.0,-15.0,-5.099951687e-12,2.854810658e-16,-4.425087311,1.842406646e-15,1.0,1.0,7.108023747e-12,1.0,-0.3560529131,3.431118692e-20,0.0,0.0,-8.207575901e-12
782,3.60392036085796e-06,-15.0,-15.0,-5.060986492e-12,2.855006149e-16,-4.424896653,3.335139851e-15,1.0,1.0,7.107943496e-12,1.0,-0.3560239268,-8.992323323000001e-20,0.0,0.0,-8.242363372e-12
783,3.60896239050202e-06,-15.0,-15.0,-5.044015087e-12,2.855264452e-16,-4.424644741,4.411094045e-15,1.0,1.0,7.079708796e-12,1.0,-0.3559852606,-6.919842230000001e-19,0.0,0.0,-8.225231306e-12
784,3.61234825883433e-06,-15.0,-15.0,-5.054047297e-12,2.855437663e-16,-4.424475818,2.944594623e-15,1.0,1.0,7.101101837e-12,1.0,-0.355959677,5.5278994989999996e-21,0.0,0.0,-8.225957568e-12
785,3.61505894174477e-06,-15.0,-15.0,-5.062045529e-12,2.855576199e-16,-4.424340714,2.347085788e-15,1.0,1.0,7.09712632e-12,1.0,-0.3559393052,3.6770285830000006e-20,0.0,0.0,-8.207247073e-12
786,3.61851208908309e-06,-15.0,-15.0,-5.04386977e-12,2.855752535e-16,-4.424168741,2.993544799e-15,1.0,1.0,7.091788367e-12,1.0,-0.355913238,-3.436059798e-20,0.0,0.0,-8.215823324e-12
787,3.62331716053049e-06,-15.0,-15.0,-5.024239331e-12,2.855997648e-16,-4.423929692,4.168390214e-15,1.0,1.0,7.063353757e-12,1.0,-0.3558765849,-5.177047899e-19,0.0,0.0,-8.201951316e-12
788,3.62730322666078e-06,-15.0,-15.0,-5.024842797e-12,2.856200702e-16,-4.423731663,3.443823044e-15,1.0,1.0,7.094137936e-12,1.0,-0.3558466967,-1.091879798e-19,0.0,0.0,-8.222744172e-12
789,3.63052085630278e-06,-15.0,-15.0,-5.038485284e-12,2.856364425e-16,-4.423571883,2.771523589e-15,1.0,1.0,7.082494423e-12,1.0,-0.3558226178,-1.521353492e-20,0.0,0.0,-8.205017898e-12
790,3.63695611558676e-06,-15.0,-15.0,-4.99766915e-12,2.8566915249999997e-16,-4.423252987,5.55470903e-15,1.0,1.0,7.090824862e-12,1.0,-0.3557743674,-4.2952927799999997e-17,0.0,0.0,-8.237361676e-12
791,3.64116224305885e-06,-15.0,-15.0,-5.002935568e-12,2.856904935e-16,-4.423044864,3.607845899e-15,1.0,1.0,7.047865565e-12,1.0,-0.3557425885,-2.2845020310000003e-19,0.0,0.0,-8.174072347e-12
792,3.64351420000546e-06,-15.0,-15.0,-5.029373484e-12,2.8570241299999996e-16,-4.422928624,2.000175957e-15,1.0,1.0,7.051762145e-12,1.0,-0.3557250662,3.1131642930000004e-20,0.0,0.0,-8.14240494e-12
793,3.64600502712066e-06,-15.0,-15.0,-5.021473372e-12,2.857150276e-16,-4.4228056,2.117415559e-15,1.0,1.0,7.050709336e-12,1.0,-0.3557065068,2.83289952e-20,0.0,0.0,-8.145188298e-12
794,3.65098668135104e-06,-15.0,-15.0,-4.982610558e-12,2.8574023619999997e-16,-4.422559746,4.257103047e-15,1.0,1.0,7.022266603e-12,1.0,-0.3556687388,-5.995994249e-19,0.0,0.0,-8.153316305e-12
795,3.65586184510966e-06,-15.0,-15.0,-4.976335401e-12,2.8576487039999995e-16,-4.422319499,4.153932688e-15,1.0,1.0,7.017143568e-12,1.0,-0.3556318541,-5.713073757e-19,0.0,0.0,-8.145517328e-12
796,3.65732163933208e-06,-15.0,-15.0,-5.051675812e-12,2.857722372e-16,-4.422247668,1.220403584e-15,1.0,1.0,7.004362466e-12,1.0,-0.3556210317,4.8593543350000007e-20,0.0,0.0,-8.045849256e-12
797,3.65881813008783e-06,-15.0,-15.0,-5.04486123e-12,2.857797859e-16,-4.422174048,1.251374383e-15,1.0,1.0,7.005180048e-12,1.0,-0.3556099244,2.3810662890000002e-20,0.0,0.0,-8.05098565e-12
798,3.66091321714588e-06,-15.0,-15.0,-5.011257859e-12,2.857903493e-16,-4.422071022,1.761769015e-15,1.0,1.0,7.022834185e-12,1.0,-0.3555943755,4.845803991e-20,0.0,0.0,-8.099456264e-12
799,3.66426535643875e-06,-15.0,-15.0,-4.978215659e-12,2.8580723979999995e-16,-4.421906292,2.832235317e-15,1.0,1.0,7.028923925e-12,1.0,-0.3555693962,-6.767611675e-21,0.0,0.0,-8.136542133e-12
800,3.66947650626709e-06,-15.0,-15.0,-4.954827185e-12,2.8583347019999997e-16,-4.421650476,4.409533441e-15,1.0,1.0,6.993485517e-12,1.0,-0.3555300376,-8.072790806e-19,0.0,0.0,-8.120163717e-12
801,3.67375222457621e-06,-15.0,-15.0,-4.954891162e-12,2.8585496019999995e-16,-4.421440891,3.602905987e-15,1.0,1.0,7.002315774e-12,1.0,-0.3554979936,-2.0839108690000002e-19,0.0,0.0,-8.118962014e-12
802,3.67646147450904e-06,-15.0,-15.0,-4.972468827e-12,2.858685611e-16,-4.421308252,2.267248974e-15,1.0,1.0,7.011063349e-12,1.0,-0.3554779625,2.3596862340000003e-20,0.0,0.0,-8.101289658e-12
803,3.67916352343286e-06,-15.0,-15.0,-4.968569751e-12,2.858821151e-16,-4.421176066,2.257876765e-15,1.0,1.0,7.007340209e-12,1.0,-0.355457996,2.6746077020000004e-20,0.0,0.0,-8.09672497e-12
804,3.68448512649861e-06,-15.0,-15.0,-4.932749222e-12,2.859087862e-16,-4.420915949,4.466841764e-15,1.0,1.0,6.97184204e-12,1.0,-0.3554179393,-8.541341181e-19,0.0,0.0,-8.094536374e-12
805,3.68939508457644e-06,-15.0,-15.0,-4.928107775e-12,2.8593335679999997e-16,-4.42067632,4.1072599750000004e-15,1.0,1.0,6.970967967e-12,1.0,-0.3553811183,-5.627639897e-19,0.0,0.0,-8.088664871e-12
806,3.69228485092293e-06,-15.0,-15.0,-4.946124513e-12,2.8594779849999996e-16,-4.420535479,2.399523291e-15,1.0,1.0,6.990911513e-12,1.0,-0.3553598269,-4.105824431e-21,0.0,0.0,-8.080345449e-12
807,3.6948538846271e-06,-15.0,-15.0,-4.949334831e-12,2.859606267e-16,-4.420410373,2.1267405400000002e-15,1.0,1.0,6.984121132e-12,1.0,-0.3553409327,-1.677060258e-21,0.0,0.0,-8.065060536e-12
808,3.69961946965049e-06,-15.0,-15.0,-4.914425498e-12,2.859844039e-16,-4.420178478,3.9632668990000004e-15,1.0,1.0,6.959710448e-12,1.0,-0.3553053265,-4.674341955e-19,0.0,0.0,-8.072954009e-12
809,3.70447865525373e-06,-15.0,-15.0,-4.907121711e-12,2.860086149e-16,-4.419942356,4.030972016e-15,1.0,1.0,6.951569719e-12,1.0,-0.3552690484,-5.161867967000001e-19,0.0,0.0,-8.06394304e-12
810,3.70747018840612e-06,-15.0,-15.0,-4.922732798e-12,2.860235005e-16,-4.419797185,2.46458379e-15,1.0,1.0,6.973388151e-12,1.0,-0.3552471226,2.51156557e-20,0.0,0.0,-8.060200118e-12
811,3.71014974745886e-06,-15.0,-15.0,-4.925156362e-12,2.860368224e-16,-4.419667264,2.201080752e-15,1.0,1.0,6.964685785e-12,1.0,-0.3552274889,1.5315500440000002e-20,0.0,0.0,-8.043685082e-12
812,3.71550886556436e-06,-15.0,-15.0,-4.888820239e-12,2.860634434e-16,-4.419407635,4.422893594e-15,1.0,1.0,6.929587972e-12,1.0,-0.3551874762,-8.442834438000001e-19,0.0,0.0,-8.042733712e-12
813,3.72047150738853e-06,-15.0,-15.0,-4.884014662e-12,2.860880575e-16,-4.419167582,4.081784519e-15,1.0,1.0,6.929021766e-12,1.0,-0.3551505593,-6.513119766000001e-19,0.0,0.0,-8.036396771e-12
814,3.72338499165722e-06,-15.0,-15.0,-4.901802318e-12,2.8610248859999997e-16,-4.419026842,2.378737433e-15,1.0,1.0,6.94909489e-12,1.0,-0.3551292747,9.075520738e-21,0.0,0.0,-8.029016886e-12
815,3.72596695985466e-06,-15.0,-15.0,-4.905173159e-12,2.8611526709999996e-16,-4.418902221,2.10162782e-15,1.0,1.0,6.942157164e-12,1.0,-0.355110441,2.611044113e-20,0.0,0.0,-8.013769985e-12
816,3.73073688738761e-06,-15.0,-15.0,-4.870856719e-12,2.8613885499999996e-16,-4.418672172,3.900202949e-15,1.0,1.0,6.918375162e-12,1.0,-0.3550750994,-4.126797512e-19,0.0,0.0,-8.02146256e-12
817,3.73562536852227e-06,-15.0,-15.0,-4.863486578e-12,2.861629962e-16,-4.418436729,3.987320266e-15,1.0,1.0,6.909811949e-12,1.0,-0.3550388992,-4.939216581000001e-19,0.0,0.0,-8.012464073e-12
818,3.73864239754398e-06,-15.0,-15.0,-4.878730245e-12,2.8617787579999995e-16,-4.418291616,2.444096857e-15,1.0,1.0,6.928971218e-12,1.0,-0.3550169273,-1.402672278e-20,0.0,0.0,-8.006581167e-12
819,3.74130395979606e-06,-15.0,-15.0,-4.882015202e-12,2.8619099109999996e-16,-4.41816371,2.149403572e-15,1.0,1.0,6.92269332e-12,1.0,-0.3549975868,8.997430201000001e-20,0.0,0.0,-7.991543745e-12
820,3.74581826210718e-06,-15.0,-15.0,-4.85177494e-12,2.862132179e-16,-4.417946936,3.659275385e-15,1.0,1.0,6.901788958e-12,1.0,-0.3549643325,-3.002170594e-19,0.0,0.0,-7.997961132e-12
821,3.75064775571856e-06,-15.0,-15.0,-4.843153177e-12,2.8623696589999997e-16,-4.417715327,3.906893147e-15,1.0,1.0,6.891096407e-12,1.0,-0.3549287258,-4.788357744e-19,0.0,0.0,-7.988538126e-12
822,3.75372777252682e-06,-15.0,-15.0,-4.856830648e-12,2.8625209139999996e-16,-4.417567815,2.475493844e-15,1.0,1.0,6.912626749e-12,1.0,-0.3549064218,1.440882882e-20,0.0,0.0,-7.98631763e-12
823,3.75649334926207e-06,-15.0,-15.0,-4.858853295e-12,2.862656611e-16,-4.417435478,2.216324384e-15,1.0,1.0,6.903611988e-12,1.0,-0.3548863974,2.3994486680000003e-20,0.0,0.0,-7.970372985e-12
824,3.76202450273258e-06,-15.0,-15.0,-4.823829844e-12,2.862927766e-16,-4.417171024,4.452451305e-15,1.0,1.0,6.866677537e-12,1.0,-0.3548455735,-9.210410081e-19,0.0,0.0,-7.966065716e-12
825,3.76704542352575e-06,-15.0,-15.0,-4.819611423e-12,2.863173528e-16,-4.416931338,4.027429858e-15,1.0,1.0,6.86668406e-12,1.0,-0.3548086683,-6.044533378e-19,0.0,0.0,-7.960617231e-12
826,3.76997521358795e-06,-15.0,-15.0,-4.837225503e-12,2.863316741e-16,-4.416791669,2.332755426e-15,1.0,1.0,6.887214554e-12,1.0,-0.3547875176,1.3073661340000002e-20,0.0,0.0,-7.953469765e-12
827,3.77257222276493e-06,-15.0,-15.0,-4.840502856e-12,2.8634435839999996e-16,-4.416667966,2.0614987610000002e-15,1.0,1.0,6.880527998e-12,1.0,-0.3547688032,7.764849032e-21,0.0,0.0,-7.93836251e-12
828,3.77742030965026e-06,-15.0,-15.0,-4.806438654e-12,2.863680182e-16,-4.416437214,3.8660859400000004e-15,1.0,1.0,6.856177225e-12,1.0,-0.3547333045,-4.4499702720000005e-19,0.0,0.0,-7.945567938e-12
829,3.78236075769106e-06,-15.0,-15.0,-4.799338452e-12,2.863920959e-16,-4.41620239,3.929864047e-15,1.0,1.0,6.848275969e-12,1.0,-0.3546971567,-5.2139309570000005e-19,0.0,0.0,-7.936767047e-12
830,3.7853979698173e-06,-15.0,-15.0,-4.814396724e-12,2.864068784e-16,-4.416058222,2.399489597e-15,1.0,1.0,6.867564214e-12,1.0,-0.3546753059,2.2264505650000003e-20,0.0,0.0,-7.931309732e-12
831,3.78807840397418e-06,-15.0,-15.0,-4.817599338e-12,2.8641991339999996e-16,-4.415931098,2.11106179e-15,1.0,1.0,6.861335616e-12,1.0,-0.3546560633,1.1474671470000001e-20,0.0,0.0,-7.916590092e-12
832,3.79265545177336e-06,-15.0,-15.0,-4.78768866e-12,2.8644215359999996e-16,-4.415714192,3.618380926e-15,1.0,1.0,6.840232467e-12,1.0,-0.3546227462,-3.071968615e-19,0.0,0.0,-7.922502642e-12
833,3.79753177415117e-06,-15.0,-15.0,-4.779342165e-12,2.8646581729999996e-16,-4.415483405,3.847074089e-15,1.0,1.0,6.829931822e-12,1.0,-0.3545872249,-4.725279987e-19,0.0,0.0,-7.913247801e-12
834,3.80063258345671e-06,-15.0,-15.0,-4.792856383e-12,2.8648084519999997e-16,-4.415336844,2.430523226e-15,1.0,1.0,6.848026827e-12,1.0,-0.3545649975,1.486608541e-20,0.0,0.0,-7.908414057e-12
835,3.80337128392338e-06,-15.0,-15.0,-4.795794728e-12,2.864941069e-16,-4.415207509,2.140057637e-15,1.0,1.0,6.842156201e-12,1.0,-0.3545454104,2.5845989080000002e-20,0.0,0.0,-7.894301242e-12
836,3.80783017947815e-06,-15.0,-15.0,-4.768253903e-12,2.8651568049999997e-16,-4.414997105,3.4956922150000002e-15,1.0,1.0,6.823008083e-12,1.0,-0.3545131153,-2.425311222e-19,0.0,0.0,-7.899523016e-12
837,3.81268969802464e-06,-15.0,-15.0,-4.759245821e-12,2.865391628e-16,-4.414768086,3.80287095e-15,1.0,1.0,6.811019298e-12,1.0,-0.3544778601,-4.756314258e-19,0.0,0.0,-7.889570846e-12
838,3.81584217671084e-06,-15.0,-15.0,-4.771742007e-12,2.8655437649999997e-16,-4.414619712,2.451613809e-15,1.0,1.0,6.82857384e-12,1.0,-0.3544553421,1.4457949810000002e-20,0.0,0.0,-7.885373299e-12
839,3.81861898337628e-06,-15.0,-15.0,-4.774678987e-12,2.8656776569999996e-16,-4.414489133,2.152721916e-15,1.0,1.0,6.823004212e-12,1.0,-0.3544355571,2.9398579190000003e-20,0.0,0.0,-7.871453291e-12
840,3.82299102148521e-06,-15.0,-15.0,-4.748805943e-12,2.865888294e-16,-4.414283702,3.399457616e-15,1.0,1.0,6.805286934e-12,1.0,-0.3544040392,-2.210967971e-19,0.0,0.0,-7.876354595e-12
841,3.82784058719933e-06,-15.0,-15.0,-4.739279033e-12,2.866121648e-16,-4.414056115,3.764628482e-15,1.0,1.0,6.792152134e-12,1.0,-0.3543689969,-4.578389738e-19,0.0,0.0,-7.866042207e-12
842,3.83103553426211e-06,-15.0,-15.0,-4.750984002e-12,2.8662751869999996e-16,-4.413906374,2.4651197690000002e-15,1.0,1.0,6.80924061e-12,1.0,-0.3543462574,1.520005734e-21,0.0,0.0,-7.86229759e-12
843,3.83243950440164e-06,-15.0,-15.0,-4.811252545e-12,2.8663426009999996e-16,-4.413840641,1.066650887e-15,1.0,1.0,6.770045035e-12,1.0,-0.3543363138,2.703321743e-20,0.0,0.0,-7.756024921e-12
844,3.83412426856907e-06,-15.0,-15.0,-4.788881536e-12,2.8664234659999996e-16,-4.413761772,1.284839957e-15,1.0,1.0,6.780911599e-12,1.0,-0.3543243619,5.0590014540000005e-20,0.0,0.0,-7.787499605e-12
845,3.83648293840348e-06,-15.0,-15.0,-4.760169967e-12,2.8665366209999996e-16,-4.41365141,1.8073509860000002e-15,1.0,1.0,6.794051588e-12,1.0,-0.3543076375,4.9054083100000005e-20,0.0,0.0,-7.828491386e-12
846,3.84025681013854e-06,-15.0,-15.0,-4.731333091e-12,2.866717542e-16,-4.413474957,2.9033898380000002e-15,1.0,1.0,6.793634184e-12,1.0,-0.3542807041,-6.635894796e-21,0.0,0.0,-7.852887605e-12
847,3.8453743679427e-06,-15.0,-15.0,-4.714800801e-12,2.8669626139999997e-16,-4.413235943,3.937901652e-15,1.0,1.0,6.766005852e-12,1.0,-0.3542438221,-6.261184810000001e-19,0.0,0.0,-7.836778665e-12
